150612081055557 ,return,1,-0.23085594,0.46823907,0.26971817,,,,,,,,,,,,,,30.533098,114.3649,,
150612081055758 ,return,1,-0.09982324,0.98997223,-0.014995575,,,,,,,,,,,,,,30.533098,114.3649,,
150612081055962 ,return,1,-0.3968284,0.72360873,-0.006598473,,,,,,,,,,,,,,30.533098,114.3649,,
150612081056162 ,return,1,1.0862072,1.0068235,-0.7052164,,,,,,,,,,,,,,30.533098,114.3649,,
150612081056363 ,return,1,-0.42092514,-0.86163867,0.42318153,,,,,,,,,,,,,,30.533098,114.3649,,
150612081056472 ,return,9,-0.42092514,-0.86163867,0.42318153,,,,,,,,,,,,,,30.533098,114.3649,,
150612081056556 ,return,1,-0.25503993,0.8197205,-0.99284554,,,,,,,,,,,,,,30.533098,114.3649,,
150612081056762 ,return,1,0.8649615,0.47752345,0.29819965,,,,,,,,,,,,,,30.533098,114.3649,,
150612081056954 ,return,1,0.48541716,0.7149309,0.010428429,,,,,,,,,,,,,,30.533098,114.3649,,
150612081057162 ,return,1,-0.58209115,0.72477996,-0.3166504,,,,,,,,,,,,,,30.533098,114.3649,,
150612081057359 ,return,1,-0.09592104,0.37282255,0.2648878,,,,,,,,,,,,,,30.533098,114.3649,,
150612081057521 ,return,9,-0.09592104,0.37282255,0.2648878,,,,,,,,,,,,,,30.533098,114.3649,,
150612081057554 ,return,1,-0.010228395,-0.20636362,0.17029285,,,,,,,,,,,,,,30.533098,114.3649,,
150612081057758 ,return,1,0.12299442,-0.005065322,0.37665653,,,,,,,,,,,,,,30.533098,114.3649,,
150612081057956 ,return,1,0.73470616,-0.35404873,-0.40959167,,,,,,,,,,,,,,30.533098,114.3649,,
150612081058160 ,return,1,-0.3689282,-0.45973587,0.15575123,,,,,,,,,,,,,,30.533098,114.3649,,
150612081058359 ,return,1,-0.1721549,-0.58922565,0.15294075,,,,,,,,,,,,,,30.533098,114.3649,,
150612081058488 ,return,9,-0.1721549,-0.58922565,0.15294075,,,,,,,,,,,,,,30.533098,114.3649,,
150612081058556 ,return,1,-0.09516072,-0.95382595,0.29875183,,,,,,,,,,,,,,30.533098,114.3649,,
150612081058768 ,return,1,0.12811112,-1.0315578,0.7284775,,,,,,,,,,,,,,30.533098,114.3649,,
150612081058954 ,return,1,0.37334228,-0.47665906,-0.7136841,,,,,,,,,,,,,,30.533098,114.3649,,
150612081059158 ,return,1,-1.6767771,-0.9479263,1.1926565,,,,,,,,,,,,,,30.533098,114.3649,,
150612081059357 ,return,1,-2.5294352,-4.627077,6.593724,,,,,,,,,,,,,,30.533098,114.3649,,
150612081059549 ,return,1,1.8034286,-4.525796,3.133811,,,,,,,,,,,,,,30.533098,114.3649,,
150612081059752 ,return,1,1.6203411,-4.302213,-2.4515667,,,,,,,,,,,,,,30.533098,114.3649,,
150612081059798 ,return,9,1.6203411,-4.302213,-2.4515667,,,,,,,,,,,,,,30.533092,114.36489,,
150612081059949 ,return,1,1.5465093,-2.6807375,0.57380867,,,,,,,,,,,,,,30.533092,114.36489,,
150612081100150 ,return,1,1.9836893,-2.288817,0.87919426,,,,,,,,,,,,,,30.533092,114.36489,,
150612081100347 ,return,1,3.6855743,-3.1179247,0.37421036,,,,,,,,,,,,,,30.533092,114.36489,,
150612081100449 ,return,9,3.6855743,-3.1179247,0.37421036,,,,,,,,,,,,,,30.533092,114.36489,,
150612081100547 ,return,1,-1.2948742,-3.575675,0.7893677,,,,,,,,,,,,,,30.533092,114.36489,,
150612081100747 ,return,1,1.8765278,-2.5069072,-1.1169262,,,,,,,,,,,,,,30.533092,114.36489,,
150612081100950 ,return,1,-2.2056708,-4.1777697,0.049031258,,,,,,,,,,,,,,30.533092,114.36489,,
150612081101152 ,return,1,2.0934548,-2.635533,-0.90674114,,,,,,,,,,,,,,30.533092,114.36489,,
150612081101351 ,return,1,1.4632735,-1.6112535,0.26558447,,,,,,,,,,,,,,30.533092,114.36489,,
150612081101538 ,return,9,1.4632735,-1.6112535,0.26558447,,,,,,,,,,,,,,30.533092,114.36489,,
150612081101546 ,return,1,2.267985,-1.9318573,-0.10104561,,,,,,,,,,,,,,30.533092,114.36489,,
150612081101746 ,return,1,0.9024589,-3.233183,0.32109928,,,,,,,,,,,,,,30.533092,114.36489,,
150612081101950 ,return,1,1.5825174,-2.2761412,-0.22423744,,,,,,,,,,,,,,30.533092,114.36489,,
150612081102152 ,return,1,0.9578514,-2.401413,0.33217525,,,,,,,,,,,,,,30.533092,114.36489,,
150612081102352 ,return,1,1.7081099,-1.1675069,-0.19421577,,,,,,,,,,,,,,30.533092,114.36489,,
150612081102518 ,return,9,1.7081099,-1.1675069,-0.19421577,,,,,,,,,,,,,,30.533092,114.36489,,
150612081102548 ,return,1,-0.23901868,-2.5198505,-0.5894537,,,,,,,,,,,,,,30.533092,114.36489,,
150612081102749 ,return,1,1.3882833,-2.7566872,-0.34893513,,,,,,,,,,,,,,30.533092,114.36489,,
150612081102946 ,return,1,0.53158164,-1.2182118,-0.19546223,,,,,,,,,,,,,,30.533092,114.36489,,
150612081103148 ,return,1,2.3064888,-1.0474912,0.27181053,,,,,,,,,,,,,,30.533092,114.36489,,
150612081103346 ,return,1,0.7511432,-2.4511006,-3.4732113,,,,,,,,,,,,,,30.533092,114.36489,,
150612081103519 ,return,9,0.7511432,-2.4511006,-3.4732113,,,,,,,,,,,,,,30.533092,114.36489,,
150612081103541 ,return,1,0.47371626,-1.2775427,4.4188757,,,,,,,,,,,,,,30.533092,114.36489,,
150612081103744 ,return,1,0.513181,-1.3980052,-2.9972296,,,,,,,,,,,,,,30.533092,114.36489,,
150612081103946 ,return,1,0.68226457,-2.1901975,1.6539516,,,,,,,,,,,,,,30.533092,114.36489,,
150612081104147 ,return,1,0.032332897,-1.0029364,-0.7697458,,,,,,,,,,,,,,30.533092,114.36489,,
150612081104346 ,return,1,0.40055132,-1.0173808,0.36763096,,,,,,,,,,,,,,30.533092,114.36489,,
150612081104507 ,return,9,0.40055132,-1.0173808,0.36763096,,,,,,,,,,,,,,30.533092,114.36489,,
150612081104544 ,return,1,0.18466508,-0.6542785,-0.65903187,,,,,,,,,,,,,,30.533092,114.36489,,
150612081104740 ,return,1,-0.28434062,-1.1431872,-0.45020676,,,,,,,,,,,,,,30.533092,114.36489,,
150612081104941 ,return,1,0.5837356,-0.3297683,-0.6450548,,,,,,,,,,,,,,30.533092,114.36489,,
150612081105143 ,return,1,0.85764563,-0.6132395,-0.12566376,,,,,,,,,,,,,,30.533092,114.36489,,
150612081105345 ,return,1,-1.0177301,-1.0789175,-0.50227165,,,,,,,,,,,,,,30.533092,114.36489,,
150612081105537 ,return,1,0.31933445,-1.0915186,0.022686958,,,,,,,,,,,,,,30.533092,114.36489,,
150612081105740 ,return,1,0.00516516,-1.3150567,-0.6134949,,,,,,,,,,,,,,30.533092,114.36489,,
150612081105939 ,return,1,0.43326008,-0.83007693,0.6150694,,,,,,,,,,,,,,30.533092,114.36489,,
150612081106145 ,return,1,0.00633812,-0.8905967,-0.92917633,,,,,,,,,,,,,,30.533092,114.36489,,
150612081106343 ,return,1,1.158638,-0.67914,-0.72461796,,,,,,,,,,,,,,30.533092,114.36489,,
150612081106539 ,return,1,0.76276064,-1.6643547,-0.114432335,,,,,,,,,,,,,,30.533092,114.36489,,
150612081106734 ,return,1,0.5134762,-0.008325756,0.43456078,,,,,,,,,,,,,,30.533092,114.36489,,
150612081106821 ,return,9,0.5134762,-0.008325756,0.43456078,,,,,,,,,,,,,,30.533228,114.36548,,
150612081106935 ,return,1,0.8721261,-1.1188374,-0.19266129,,,,,,,,,,,,,,30.533228,114.36548,,
150612081107138 ,return,1,2.0589838,-1.1639421,-0.051278114,,,,,,,,,,,,,,30.533228,114.36548,,
150612081107341 ,return,1,0.8088229,-0.93853927,0.63266087,,,,,,,,,,,,,,30.533228,114.36548,,
150612081107533 ,return,1,0.062060118,-0.9532554,0.7026367,,,,,,,,,,,,,,30.533228,114.36548,,
150612081107536 ,return,9,0.062060118,-0.9532554,0.7026367,,,,,,,,,,,,,,30.533228,114.36548,,
150612081107735 ,return,1,2.00454,0.048733056,-0.47546673,,,,,,,,,,,,,,30.533228,114.36548,,
150612081107937 ,return,1,1.5010111,-0.6663877,-0.50147724,,,,,,,,,,,,,,30.533228,114.36548,,
150612081108136 ,return,1,-0.28797388,-0.88949186,1.1116447,,,,,,,,,,,,,,30.533228,114.36548,,
150612081108338 ,return,1,-0.9996567,-0.10104638,-0.5745897,,,,,,,,,,,,,,30.533228,114.36548,,
150612081108522 ,return,9,-0.9996567,-0.10104638,-0.5745897,,,,,,,,,,,,,,30.533228,114.36548,,
150612081108536 ,return,1,1.2375214,-0.5525242,-0.0443964,,,,,,,,,,,,,,30.533228,114.36548,,
150612081108730 ,return,1,-1.1354685,-0.62016225,-0.53348637,,,,,,,,,,,,,,30.533228,114.36548,,
150612081108929 ,return,1,-1.5464001,-1.612057,-2.6828547,,,,,,,,,,,,,,30.533228,114.36548,,
150612081109135 ,return,1,0.729805,-1.9551353,-3.8848958,,,,,,,,,,,,,,30.533228,114.36548,,
150612081109336 ,return,1,-1.246757,-0.9901023,-0.9500518,,,,,,,,,,,,,,30.533228,114.36548,,
150612081109520 ,return,9,-1.246757,-0.9901023,-0.9500518,,,,,,,,,,,,,,30.533228,114.36548,,
150612081109528 ,return,1,-1.9742599,-1.4139795,0.15290809,,,,,,,,,,,,,,30.533228,114.36548,,
150612081109730 ,return,1,-0.21489286,0.8937459,1.4224603,,,,,,,,,,,,,,30.533228,114.36548,,
150612081109934 ,return,1,-0.13301134,-0.1309247,1.7730033,,,,,,,,,,,,,,30.533228,114.36548,,
150612081110134 ,return,1,0.059796333,0.17702127,-0.22944355,,,,,,,,,,,,,,30.533228,114.36548,,
150612081110325 ,return,1,-0.45759296,0.026230812,0.5833187,,,,,,,,,,,,,,30.533228,114.36548,,
150612081110461 ,return,9,-0.45759296,0.026230812,0.5833187,,,,,,,,,,,,,,30.533228,114.36548,,
150612081110530 ,return,1,0.9452338,-0.8207234,1.4538321,,,,,,,,,,,,,,30.533228,114.36548,,
150612081110736 ,return,1,0.80595255,-0.83956575,0.35620546,,,,,,,,,,,,,,30.533228,114.36548,,
150612081110928 ,return,1,2.5322266,-1.0289693,0.16829252,,,,,,,,,,,,,,30.533228,114.36548,,
150612081111126 ,return,1,-0.058901787,-2.1058493,1.9859872,,,,,,,,,,,,,,30.533228,114.36548,,
150612081111322 ,return,1,-0.76597786,-1.3550997,-0.014892578,,,,,,,,,,,,,,30.533228,114.36548,,
150612081111523 ,return,1,0.25246474,-0.6700053,-0.7658372,,,,,,,,,,,,,,30.533228,114.36548,,
150612081111722 ,return,1,-0.044017762,0.07189751,0.69872665,,,,,,,,,,,,,,30.533228,114.36548,,
150612081111763 ,return,9,-0.044017762,0.07189751,0.69872665,,,,,,,,,,,,,,30.533203,114.36576,,
150612081111922 ,return,1,-0.02439703,-0.84732723,0.8695593,,,,,,,,,,,,,,30.533203,114.36576,,
150612081112122 ,return,1,-0.17717473,-0.9063463,-0.072152615,,,,,,,,,,,,,,30.533203,114.36576,,
150612081112322 ,return,1,-0.13612375,-0.1869812,0.2735672,,,,,,,,,,,,,,30.533203,114.36576,,
150612081112461 ,return,9,-0.13612375,-0.1869812,0.2735672,,,,,,,,,,,,,,30.533203,114.36576,,
150612081112521 ,return,1,0.07378155,-0.030925274,0.58835554,,,,,,,,,,,,,,30.533203,114.36576,,
150612081112720 ,return,1,-0.36562836,-0.9392371,0.41348553,,,,,,,,,,,,,,30.533203,114.36576,,
150612081112920 ,return,1,0.18369275,-0.3930769,0.32680702,,,,,,,,,,,,,,30.533203,114.36576,,
150612081113119 ,return,1,-0.27056128,-0.18978214,-0.39794922,,,,,,,,,,,,,,30.533203,114.36576,,
150612081113319 ,return,1,0.13558164,-0.867816,0.7122526,,,,,,,,,,,,,,30.533203,114.36576,,
150612081113519 ,return,1,-0.31633097,-0.51716995,-0.045897007,,,,,,,,,,,,,,30.533203,114.36576,,
150612081113718 ,return,1,0.24643219,-0.3424449,0.47261906,,,,,,,,,,,,,,30.533203,114.36576,,
150612081113918 ,return,1,-0.23119675,-0.8324833,0.3351426,,,,,,,,,,,,,,30.533203,114.36576,,
150612081114117 ,return,1,0.13908066,0.30936098,0.055685043,,,,,,,,,,,,,,30.533203,114.36576,,
150612081114317 ,return,1,0.17649692,-0.97859764,0.5036993,,,,,,,,,,,,,,30.533203,114.36576,,
150612081114474 ,return,9,0.17649692,-0.97859764,0.5036993,,,,,,,,,,,,,,30.533203,114.36576,,
150612081114517 ,return,1,-0.21501243,-0.20408106,-0.012049198,,,,,,,,,,,,,,30.533203,114.36576,,
150612081114717 ,return,1,-0.22718185,0.4788084,-0.1937356,,,,,,,,,,,,,,30.533203,114.36576,,
150612081114916 ,return,1,0.15671188,0.13235998,-0.352355,,,,,,,,,,,,,,30.533203,114.36576,,
150612081115115 ,return,1,-0.2032867,0.19349575,-0.087854385,,,,,,,,,,,,,,30.533203,114.36576,,
150612081115318 ,return,1,0.18180019,-0.318511,0.87615395,,,,,,,,,,,,,,30.533203,114.36576,,
150612081115526 ,return,1,-0.36166018,-0.23797417,0.16192245,,,,,,,,,,,,,,30.533203,114.36576,,
150612081115562 ,return,9,-0.36166018,-0.23797417,0.16192245,,,,,,,,,,,,,,30.532656,114.36609,6,28.8
150612081115714 ,return,1,0.24102405,-0.13247871,-1.319798,,,,,,,,,,,,,,30.532656,114.36609,6,28.8
150612081115913 ,return,1,0.20222998,-0.77169657,-2.012516,,,,,,,,,,,,,,30.532656,114.36609,6,28.8
150612081116113 ,return,1,-0.3083204,-0.49759316,3.0736828,,,,,,,,,,,,,,30.532656,114.36609,6,28.8
150612081116312 ,return,1,-1.0881028,-0.74008536,1.5014925,,,,,,,,,,,,,,30.532656,114.36609,6,28.8
150612081116512 ,return,1,-0.19054317,-0.43565345,0.2096281,,,,,,,,,,,,,,30.532656,114.36609,6,28.8
150612081116556 ,return,9,-0.19054317,-0.43565345,0.2096281,,,,,,,,,,,,,,30.532656,114.36609,6,28.8
150612081116712 ,return,1,0.15418196,-0.25175285,0.052099228,,,,,,,,,,,,,,30.532656,114.36609,6,28.8
150612081116913 ,return,1,0.061005354,-0.42548048,0.44106388,,,,,,,,,,,,,,30.532656,114.36609,6,28.8
150612081117111 ,return,1,0.08970952,-0.443532,0.36795902,,,,,,,,,,,,,,30.532656,114.36609,6,28.8
150612081117311 ,return,1,-0.07962608,-0.50814354,-0.042541504,,,,,,,,,,,,,,30.532656,114.36609,6,28.8
150612081117510 ,return,1,0.12074065,-0.3786342,0.08545685,,,,,,,,,,,,,,30.532656,114.36609,6,28.8
150612081117557 ,return,9,0.12074065,-0.3786342,0.08545685,,,,,,,,,,,,,,30.532656,114.36609,6,28.8
150612081117711 ,return,1,0.107182026,-0.124587655,-0.003534317,,,,,,,,,,,,,,30.532656,114.36609,6,28.8
150612081117909 ,return,1,-0.23538375,-0.16303611,0.18922806,,,,,,,,,,,,,,30.532656,114.36609,6,28.8
150612081118108 ,return,1,0.20630288,0.42370665,-0.46960258,,,,,,,,,,,,,,30.532656,114.36609,6,28.8
150612081118308 ,return,1,0.025456905,0.20440078,0.053764343,,,,,,,,,,,,,,30.532656,114.36609,6,28.8
150612081118508 ,return,1,-0.03340411,-0.2749344,0.35399342,,,,,,,,,,,,,,30.532656,114.36609,6,28.8
150612081118557 ,return,9,-0.03340411,-0.2749344,0.35399342,,,,,,,,,,,,,,30.53276,114.36641,10,28.8
150612081118707 ,return,1,0.29001975,-0.26229674,-0.21918869,,,,,,,,,,,,,,30.53276,114.36641,10,28.8
150612081118907 ,return,1,0.039130926,-0.01394701,0.14432335,,,,,,,,,,,,,,30.53276,114.36641,10,28.8
150612081119115 ,return,1,-0.20032525,-0.38646173,0.15991211,,,,,,,,,,,,,,30.53276,114.36641,10,28.8
150612081119314 ,return,1,-0.010249376,0.018451571,-0.1266756,,,,,,,,,,,,,,30.53276,114.36641,10,28.8
150612081119514 ,return,1,0.18337464,-0.12111586,-0.084732056,,,,,,,,,,,,,,30.53276,114.36641,10,28.8
150612081119577 ,return,9,0.18337464,-0.12111586,-0.084732056,,,,,,,,,,,,,,30.53283,114.366486,15,27.9
150612081119710 ,return,1,-0.123190165,0.11173797,0.10431385,,,,,,,,,,,,,,30.53283,114.366486,15,27.9
150612081119909 ,return,1,0.33906484,-0.020960927,0.13719654,,,,,,,,,,,,,,30.53283,114.366486,15,27.9
150612081120110 ,return,1,-0.30875015,-0.092776,-0.18486214,,,,,,,,,,,,,,30.53283,114.366486,15,27.9
150612081120311 ,return,1,0.16496944,0.043390453,-0.06643295,,,,,,,,,,,,,,30.53283,114.366486,15,27.9
150612081120506 ,return,1,0.11059475,-0.02947259,0.14234924,,,,,,,,,,,,,,30.53283,114.366486,15,27.9
150612081120561 ,return,9,0.11059475,-0.02947259,0.14234924,,,,,,,,,,,,,,30.532867,114.36658,14,27
150612081120706 ,return,1,-0.16000056,-0.11757529,0.09957123,,,,,,,,,,,,,,30.532867,114.36658,14,27
150612081120907 ,return,1,0.08445048,-0.03425944,0.1253891,,,,,,,,,,,,,,30.532867,114.36658,14,27
150612081121105 ,return,1,-0.0449183,-0.16779906,-0.29114628,,,,,,,,,,,,,,30.532867,114.36658,14,27
150612081121317 ,return,1,0.010012865,-0.17861596,0.2073307,,,,,,,,,,,,,,30.532867,114.36658,14,27
150612081121502 ,return,1,0.035927057,-0.006112367,-0.056667328,,,,,,,,,,,,,,30.532867,114.36658,14,27
150612081121613 ,return,9,0.035927057,-0.006112367,-0.056667328,,,,,,,,,,,,,,30.532867,114.36658,14,27
150612081121699 ,return,1,-0.07698655,-0.21555808,-0.071959496,,,,,,,,,,,,,,30.532867,114.36658,14,27
150612081121899 ,return,1,-0.120824814,0.001935005,-0.055096626,,,,,,,,,,,,,,30.532867,114.36658,14,27
150612081122105 ,return,1,0.2787707,-0.18373576,0.069890976,,,,,,,,,,,,,,30.532867,114.36658,14,27
150612081122307 ,return,1,-0.13331008,-0.14424714,0.06605148,,,,,,,,,,,,,,30.532867,114.36658,14,27
150612081122500 ,return,1,0.005845547,-0.17338377,-0.06665993,,,,,,,,,,,,,,30.532867,114.36658,14,27
150612081122561 ,return,9,0.005845547,-0.17338377,-0.06665993,,,,,,,,,,,,,,30.532892,114.36677,11,23.4
150612081122698 ,return,1,-0.01616478,-0.09466418,0.049731255,,,,,,,,,,,,,,30.532892,114.36677,11,23.4
150612081122903 ,return,1,0.0874455,0.11295003,0.095786095,,,,,,,,,,,,,,30.532892,114.36677,11,23.4
150612081123101 ,return,1,-0.24487233,-0.120734416,-0.05236149,,,,,,,,,,,,,,30.532892,114.36677,11,23.4
150612081123304 ,return,1,0.27849126,0.12731238,0.13377571,,,,,,,,,,,,,,30.532892,114.36677,11,23.4
150612081123497 ,return,1,-0.1653521,0.074174635,-0.2247715,,,,,,,,,,,,,,30.532892,114.36677,11,23.4
150612081123564 ,return,9,-0.1653521,0.074174635,-0.2247715,,,,,,,,,,,,,,30.53288,114.36684,9,19.8
150612081123695 ,return,1,-0.14693904,0.16443285,-0.40017033,,,,,,,,,,,,,,30.53288,114.36684,9,19.8
150612081123895 ,return,1,-0.374187,0.33984432,0.45082474,,,,,,,,,,,,,,30.53288,114.36684,9,19.8
150612081124099 ,return,1,0.91130996,0.34116614,-0.19223881,,,,,,,,,,,,,,30.53288,114.36684,9,19.8
150612081124297 ,return,1,0.32584834,-0.20522577,2.3967981,,,,,,,,,,,,,,30.53288,114.36684,9,19.8
150612081124495 ,return,1,-1.8528607,-1.1932042,-6.192954,,,,,,,,,,,,,,30.53288,114.36684,9,19.8
150612081124564 ,return,9,-1.8528607,-1.1932042,-6.192954,,,,,,,,,,,,,,30.532907,114.36688,10,17.1
150612081124697 ,return,1,3.6458142,3.880856,0.82730484,,,,,,,,,,,,,,30.532907,114.36688,10,17.1
150612081124900 ,return,1,-1.446403,0.037013263,0.43736076,,,,,,,,,,,,,,30.532907,114.36688,10,17.1
150612081125099 ,return,1,-0.8104987,0.2895047,-0.05892086,,,,,,,,,,,,,,30.532907,114.36688,10,17.1
150612081125299 ,return,1,-0.46234345,1.8459777,-0.5548792,,,,,,,,,,,,,,30.532907,114.36688,10,17.1
150612081125493 ,return,1,0.2361424,-0.48060644,0.82858753,,,,,,,,,,,,,,30.532907,114.36688,10,17.1
150612081125568 ,return,9,0.2361424,-0.48060644,0.82858753,,,,,,,,,,,,,,30.5329,114.36692,9,14.4
150612081125695 ,return,1,0.49187303,1.2354467,-0.15858364,,,,,,,,,,,,,,30.5329,114.36692,9,14.4
150612081125895 ,return,1,-0.50316525,0.6695178,0.449749,,,,,,,,,,,,,,30.5329,114.36692,9,14.4
150612081126097 ,return,1,-0.094656944,1.0236285,-0.050243378,,,,,,,,,,,,,,30.5329,114.36692,9,14.4
150612081126296 ,return,1,0.1607697,0.58156306,0.37604713,,,,,,,,,,,,,,30.5329,114.36692,9,14.4
150612081126497 ,return,1,0.24882126,0.75695,-0.26618576,,,,,,,,,,,,,,30.5329,114.36692,9,14.4
150612081126573 ,return,9,0.24882126,0.75695,-0.26618576,,,,,,,,,,,,,,30.532873,114.36697,9,15.3
150612081126687 ,return,1,0.084395885,0.9243386,0.060845375,,,,,,,,,,,,,,30.532873,114.36697,9,15.3
150612081126890 ,return,1,-0.92292595,-0.127154,-0.78741264,,,,,,,,,,,,,,30.532873,114.36697,9,15.3
150612081127085 ,return,1,1.0192976,0.7550259,0.13136196,,,,,,,,,,,,,,30.532873,114.36697,9,15.3
150612081127294 ,return,1,-0.3102417,-0.11522439,0.7890034,,,,,,,,,,,,,,30.532873,114.36697,9,15.3
150612081127494 ,return,1,-1.0569613,-0.277443,-0.36451435,,,,,,,,,,,,,,30.532873,114.36697,9,15.3
150612081127571 ,return,9,-1.0569613,-0.277443,-0.36451435,,,,,,,,,,,,,,30.532837,114.36701,12,17.1
150612081127692 ,return,1,1.5782728,-0.51561534,1.0692768,,,,,,,,,,,,,,30.532837,114.36701,12,17.1
150612081127884 ,return,1,-0.6703913,0.281364,-0.01955223,,,,,,,,,,,,,,30.532837,114.36701,12,17.1
150612081128083 ,return,1,-0.15261102,0.035286903,0.28462887,,,,,,,,,,,,,,30.532837,114.36701,12,17.1
150612081128292 ,return,1,-0.061630726,-0.3551472,0.01153183,,,,,,,,,,,,,,30.532837,114.36701,12,17.1
150612081128491 ,return,1,-0.49171877,-1.2312887,-0.25932407,,,,,,,,,,,,,,30.532837,114.36701,12,17.1
150612081128570 ,return,9,-0.49171877,-1.2312887,-0.25932407,,,,,,,,,,,,,,30.53285,114.36707,7,16.2
150612081128683 ,return,1,0.46865606,2.5232403,-1.2900171,,,,,,,,,,,,,,30.53285,114.36707,7,16.2
150612081128885 ,return,1,-0.12708306,-0.100828946,2.6853857,,,,,,,,,,,,,,30.53285,114.36707,7,16.2
150612081129089 ,return,1,0.046906948,-0.66313124,-1.8697033,,,,,,,,,,,,,,30.53285,114.36707,7,16.2
150612081129287 ,return,1,0.07433486,1.8917354,-0.47620678,,,,,,,,,,,,,,30.53285,114.36707,7,16.2
150612081129489 ,return,1,0.4592042,-0.47031856,-0.1699009,,,,,,,,,,,,,,30.53285,114.36707,7,16.2
150612081129570 ,return,9,0.4592042,-0.47031856,-0.1699009,,,,,,,,,,,,,,30.532818,114.3671,10,15.3
150612081129684 ,return,1,-0.38806438,0.5803751,-0.8506355,,,,,,,,,,,,,,30.532818,114.3671,10,15.3
150612081129885 ,return,1,0.14417028,0.21499693,1.2767553,,,,,,,,,,,,,,30.532818,114.3671,10,15.3
150612081130085 ,return,1,0.28588462,0.42666334,-0.060115814,,,,,,,,,,,,,,30.532818,114.3671,10,15.3
150612081130288 ,return,1,-0.3023634,0.44737417,-0.0989151,,,,,,,,,,,,,,30.532818,114.3671,10,15.3
150612081130484 ,return,1,0.23670864,0.4014498,0.4804001,,,,,,,,,,,,,,30.532818,114.3671,10,15.3
150612081130571 ,return,9,0.23670864,0.4014498,0.4804001,,,,,,,,,,,,,,30.53286,114.36715,7,16.2
